battery_id,condition,cycle,date,capacity,soh,rul,ri,peak_temp,voltage_drop,duration,mean_rw_temp,max_rw_temp
RW12,Uniform RT,8,19-Jan-2014 00:23:16,2.020080555555556,96.48295599167027,27,0.10594059405940615,23.76237,0.8929999999999998,7272.9800000000005,26.775473762943125,37.86038
RW12,Uniform RT,9,22-Jan-2014 13:06:54,2.0086594819444445,95.937463417343,26,0.1044334975369457,24.78824,0.8940000000000001,7231.7300000000005,27.024291306447232,36.90611
RW12,Uniform RT,10,22-Jan-2014 18:27:57,2.006272222222222,95.82344327389552,25,0.10256410256410266,24.64835,0.8959999999999999,7223.37,27.024291306447232,36.90611
RW12,Uniform RT,11,26-Jan-2014 05:47:14,1.971897263888889,94.1816287517126,24,0.09960552268244574,23.73128,0.899,7099.7,27.323035390063986,36.90611
RW12,Uniform RT,12,26-Jan-2014 11:14:39,1.971920876388889,94.18275653040047,23,0.09960552268244574,24.13541,0.899,7099.69,27.323035390063986,36.90611
RW12,Uniform RT,13,30-Jan-2014 03:47:16,1.9190721722222224,91.65860016232584,22,0.11956521739130481,23.77791,0.8789999999999996,6909.64,26.7808924694584,36.81376
RW12,Uniform RT,14,30-Jan-2014 09:38:56,1.9217471138888889,91.78636055207639,21,0.1243830207305038,24.53954,0.8739999999999997,6919.22,26.7808924694584,36.81376
RW12,Uniform RT,15,03-Feb-2014 12:22:09,1.8744847222222223,89.52901727797017,20,0.1056268509378087,24.1665,0.8929999999999998,6748.8,26.089284294773552,36.29045
RW12,Uniform RT,16,03-Feb-2014 15:38:06,1.7261944444444448,82.44638668411692,19,0.10778443113772421,24.33748,0.8650000000000002,6214.92,26.089284294773552,36.29045
RW12,Uniform RT,17,07-Feb-2014 11:17:07,1.8370777777777776,87.7423892325239,18,0.10848126232741649,24.66389,0.8899999999999997,6614.11,26.342753348984132,35.90567
RW12,Uniform RT,18,07-Feb-2014 16:59:53,1.8375222222222225,87.76361675914714,17,0.11045364891518747,24.89704,0.8879999999999999,6615.95,26.342753348984132,35.90567
RW12,Uniform RT,19,11-Feb-2014 11:32:07,1.795090277777778,85.73698499081728,16,0.11363636363636384,24.58617,0.8849999999999998,6463.24,26.094642232270367,35.52088
RW12,Uniform RT,20,11-Feb-2014 17:16:29,1.786949111111111,85.34814711845587,15,0.11451135241855928,23.90226,0.8839999999999995,6433.6,26.094642232270367,35.52088
RW12,Uniform RT,21,15-Feb-2014 04:15:15,1.7681083333333334,84.44827511672659,14,0.11561264822134387,24.10432,0.883,6365.96,26.067908010673747,35.72097
RW12,Uniform RT,22,15-Feb-2014 09:57:46,1.7677938347222224,84.43325405453587,13,0.11625615763546832,24.02661,0.8819999999999997,6364.39,26.067908010673747,35.72097
RW12,Uniform RT,23,19-Feb-2014 02:56:07,1.7446430555555557,83.32752804704204,12,0.11154985192497575,24.55509,0.8869999999999996,6281.39,25.753546628460505,33.79704
RW12,Uniform RT,24,19-Feb-2014 08:33:57,1.7433833333333335,83.26736127626938,11,0.11067193675889338,24.61726,0.8879999999999999,6276.95,25.753546628460505,33.79704
RW12,Uniform RT,25,22-Feb-2014 18:24:15,1.7223583333333332,82.26316659495035,10,0.11143984220907341,24.08878,0.8869999999999996,6201.09,25.756740234043445,37.41403
RW12,Uniform RT,26,23-Feb-2014 00:00:04,1.7191291861111113,82.10893627553293,9,0.11133004926108418,23.87117,0.8869999999999996,6189.86,25.756740234043445,37.41403
RW12,Uniform RT,27,26-Feb-2014 14:47:44,1.6995166666666668,81.17220439855897,8,0.11242603550295846,24.57063,0.8860000000000001,6118.88,25.52583942519841,35.38236
RW12,Uniform RT,28,26-Feb-2014 20:20:57,1.694763888888889,80.94520253573208,7,0.11439842209073033,24.33748,0.8839999999999995,6101.77,25.52583942519841,35.38236
RW12,Uniform RT,29,07-Mar-2014 00:46:20,1.7448430555555556,83.33708043402247,6,0.1286141575274182,24.33748,0.8679999999999994,6282.09,26.292965442265473,38.75309
RW12,Uniform RT,30,07-Mar-2014 08:34:56,1.7381861111111112,83.01913188681928,5,0.13373253493014006,24.41519,0.8629999999999995,6258.04,26.292965442265473,38.75309
RW12,Uniform RT,31,10-Mar-2014 15:05:46,1.7153117083333334,81.92660615042004,4,0.111888111888112,24.29085,0.8849999999999998,6175.7,24.993396038330484,32.53494
RW12,Uniform RT,32,10-Mar-2014 22:40:23,1.7105319444444447,81.698315378711,3,0.11964107676969105,24.10432,0.8769999999999998,6158.76,24.993396038330484,32.53494
RW12,Uniform RT,33,14-Mar-2014 03:44:45,1.6877161722222223,80.6085899510895,2,0.10967098703888369,24.04215,0.8869999999999996,6076.44,25.789402606180843,33.62774
RW12,Uniform RT,34,14-Mar-2014 11:13:34,1.686191666666667,80.535776615987,1,0.11177644710578852,24.22867,0.8849999999999998,6071.06,25.789402606180843,33.62774
RW12,Uniform RT,35,18-Mar-2014 00:13:41,1.6647,79.5092930317136,0,0.1087824351297405,24.46182,0.8879999999999999,5993.54,25.27275977589626,35.1361
RW12,Uniform RT,36,18-Mar-2014 07:41:55,1.6628111111111112,79.41907604356498,0,0.11277445109780482,24.2753,0.8839999999999995,5986.78,25.27275977589626,35.1361
RW12,Uniform RT,37,21-Mar-2014 21:00:57,1.631677777777778,77.93208780360943,0,0.10956175298804813,24.21313,0.8869999999999996,5874.71,25.407492933976727,33.73547
RW12,Uniform RT,38,22-Mar-2014 04:32:28,1.626463888888889,77.68306238191094,0,0.11155378486055786,23.88672,0.8849999999999998,5855.84,25.407492933976727,33.73547
RW12,Uniform RT,39,25-Mar-2014 13:10:07,1.6102069444444445,76.9065992596465,0,0.11864406779660995,24.46182,0.8780000000000001,5797.41,24.82945065068444,32.31946
RW12,Uniform RT,40,25-Mar-2014 20:48:09,1.6046017861111113,76.63888605221324,0,0.12238805970149277,24.32193,0.8739999999999997,5777.14,24.82945065068444,32.31946
RW12,Uniform RT,41,29-Mar-2014 02:32:00,1.5832055555555558,75.61696068126606,0,0.12075848303393258,23.62248,0.8759999999999994,5700.2,25.074499040089457,32.45798
RW12,Uniform RT,42,29-Mar-2014 10:17:19,1.5839583333333336,75.65291480448411,0,0.1235059760956172,23.9178,0.8730000000000002,5703.02,25.074499040089457,32.45798
RW12,Uniform RT,43,01-Apr-2014 18:37:54,1.5630524583333332,74.6544097636603,0,0.11553784860557735,23.65356,0.8810000000000002,5627.7,24.397896846405228,32.11937
RW12,Uniform RT,44,02-Apr-2014 02:24:53,1.5590986111111114,74.46556637001926,0,0.12063808574277214,23.38932,0.8759999999999994,5613.27,24.397896846405228,32.11937
RW12,Uniform RT,45,05-Apr-2014 03:02:22,1.5384986111111112,73.48167051103366,0,0.11964107676969105,23.37378,0.8769999999999998,5539.28,24.35523068860049,31.18049
RW12,Uniform RT,46,05-Apr-2014 10:53:30,1.5409041666666667,73.59656449888176,0,0.12163509471585235,23.4515,0.875,5547.87,24.35523068860049,31.18049
RW12,Uniform RT,47,08-Apr-2014 18:26:37,1.5070394638888889,71.97912076932674,0,0.12848605577689287,25.13019,0.8679999999999994,5425.86,23.9105444991413,32.93512
RW12,Uniform RT,48,09-Apr-2014 02:38:23,1.5001458333333333,71.6498676354924,0,0.1502487562189053,24.86596,0.8449999999999998,5401.16,23.9105444991413,32.93512
RW12,Uniform RT,49,12-Apr-2014 05:11:08,1.4762992736111114,70.5109098023979,0,0.14556331006979056,23.48259,0.8499999999999996,5315.2300000000005,24.13553193537722,32.93512
RW12,Uniform RT,50,12-Apr-2014 13:34:45,1.4728037888888892,70.34395868864345,0,0.1639999999999997,23.3427,0.8319999999999999,5302.72,24.13553193537722,32.93512
RW12,Uniform RT,51,15-Apr-2014 18:40:39,1.4646527777777778,69.95465062656734,0,0.12450199203187251,24.53954,0.8719999999999999,5273.28,23.73955287322425,30.48787
RW12,Uniform RT,52,16-Apr-2014 03:06:21,1.4591,69.68943921581867,0,0.13273453093812376,24.35302,0.8639999999999999,5253.4,23.73955287322425,30.48787
RW12,Uniform RT,53,19-Apr-2014 01:58:33,1.4421892347222223,68.88174834547483,0,0.1351888667992049,23.63802,0.8599999999999994,5192.49,23.218567832736056,30.71875
RW12,Uniform RT,54,19-Apr-2014 10:35:14,1.4396536819444445,68.76064543876149,0,0.14656031904287076,23.93335,0.8490000000000002,5183.49,23.218567832736056,30.71875
RW12,Uniform RT,55,22-Apr-2014 16:06:25,1.4215238986111112,67.89473190740361,0,0.1294820717131473,24.64835,0.8659999999999997,5117.93,23.395221568285905,30.33396
RW12,Uniform RT,56,23-Apr-2014 00:43:15,1.4040888888888892,67.06200210803138,0,0.1344621513944221,23.76237,0.8609999999999998,5055.38,23.395221568285905,30.33396
RW12,Uniform RT,57,26-Apr-2014 02:21:40,1.403921497222222,67.05400715814486,0,0.1345962113659021,25.89182,0.8620000000000001,5054.78,25.07039927887208,31.53449
RW12,Uniform RT,58,26-Apr-2014 11:01:39,1.398540277777778,66.7969897053448,0,0.14427860696517372,26.23378,0.851,5035.26,25.07039927887208,31.53449
RW12,Uniform RT,59,29-Apr-2014 12:40:33,1.3964433819444444,66.6968379030564,0,0.11630218687872762,27.86585,0.8789999999999996,5027.65,25.928308586044317,32.82738
RW12,Uniform RT,60,29-Apr-2014 21:02:50,1.357627777777778,64.84292954365802,0,0.124750499001996,25.09911,0.8709999999999996,4888.03,25.928308586044317,32.82738
RW12,Uniform RT,61,02-May-2014 21:00:03,1.360290277777778,64.97009569533516,0,0.11964107676969105,28.13008,0.8759999999999994,4897.53,27.643908871638388,35.02835
RW12,Uniform RT,62,03-May-2014 05:48:44,1.347952777777778,64.38083282347911,0,0.124750499001996,27.67933,0.8709999999999996,4853.29,27.643908871638388,35.02835
RW12,Uniform RT,63,12-May-2014 02:51:23,1.3833722222222227,66.07253402330721,0,0.11752988047808798,27.21302,0.8789999999999996,4980.62,28.02702924938235,34.84366
RW12,Uniform RT,64,12-May-2014 11:49:44,1.3715555555555556,65.50814715921273,0,0.1185258964143424,28.78291,0.8780000000000001,4938.28,28.02702924938235,34.84366
RW12,Uniform RT,65,15-May-2014 15:31:35,1.2759763888888886,60.94310122287163,0,0.12362911266201364,28.26998,0.8719999999999999,4593.86,31.0576209234306,38.13743
RW12,Uniform RT,66,16-May-2014 00:13:38,1.2967708333333334,61.936284124754884,0,0.12063808574277125,30.42631,0.875,4668.86,31.0576209234306,38.13743
RW12,Uniform RT,67,19-May-2014 01:37:33,1.259698611111111,60.16564306029672,0,0.11988011988012,30.61101,0.8759999999999994,4535.36,30.07683866966733,37.2909
RW12,Uniform RT,68,19-May-2014 10:16:32,1.2657503944444446,60.4546879419057,0,0.12151394422310746,31.45754,0.8739999999999997,4557.16,30.07683866966733,37.2909
RW12,Uniform RT,69,22-May-2014 11:45:37,1.1783684055555559,56.28115507696872,0,0.12761714855433712,27.60161,0.867,4242.52,29.49035501018211,37.44482
RW12,Uniform RT,70,22-May-2014 20:28:47,1.1737783375000002,56.061924545302546,0,0.13034825870646702,27.46172,0.8650000000000002,4225.97,29.49035501018211,37.44482
RW12,Uniform RT,71,25-May-2014 12:15:43,1.1495333333333335,54.90393623459033,0,0.13844621513944158,28.53421,0.8570000000000002,4138.75,27.38020226405137,33.5046
RW12,Uniform RT,72,25-May-2014 21:15:03,1.1464569444444446,54.757001948745334,0,0.143856143856144,28.68965,0.8519999999999994,4127.7300000000005,27.38020226405137,33.5046
RW12,Uniform RT,73,28-May-2014 21:25:31,1.1129051361111113,53.15450266327715,0,0.13186813186813157,27.53943,0.8639999999999999,4006.98,27.387438999263647,33.62774
RW12,Uniform RT,74,29-May-2014 06:06:12,1.1083527180555555,52.93707036846003,0,0.1326021934197408,27.80367,0.8629999999999995,3990.43,27.387438999263647,33.62774
RW12,Uniform RT,75,01-Jun-2014 01:28:41,1.0902035041666667,52.07022879617258,0,0.13047808764940172,28.11454,0.8650000000000002,3925.23,27.128134079019414,32.33485
RW12,Uniform RT,76,01-Jun-2014 10:22:10,1.0869583333333335,51.91523315808436,0,0.13273453093812376,28.51867,0.8629999999999995,3913.41,27.128134079019414,32.33485
RW9,Uniform RT,1,06-Jan-2014 16:31:49,2.0977388888888893,100.0,14,0.08579881656804708,27.49199,0.9130000000000003,7552.56,25.0,25.0
RW9,Uniform RT,2,06-Jan-2014 21:32:56,2.0946652777777777,99.85347980497518,13,0.0858835143139188,27.35149,0.9130000000000003,7541.54,25.0,25.0
RW9,Uniform RT,3,11-Jan-2014 12:30:19,2.044566863888889,97.46526961569731,12,0.08866995073891612,26.9612,0.9100000000000001,7361.42,29.798449049787894,40.60717
RW9,Uniform RT,4,11-Jan-2014 17:57:21,2.0408500000000003,97.28808531937827,11,0.08956692913385846,26.44602,0.9089999999999998,7347.72,29.798449049787894,40.60717
RW9,Uniform RT,5,16-Jan-2014 04:50:19,1.980208266666667,94.39727113585262,10,0.09261083743842395,26.66458,0.9059999999999997,7129.52,29.960153816612955,40.2072
RW9,Uniform RT,6,16-Jan-2014 10:26:30,1.982915277777778,94.52631537131249,9,0.09180651530108587,27.25782,0.907,7139.13,29.960153816612955,40.2072
RW9,Uniform RT,7,20-Jan-2014 18:45:32,1.9149111111111112,91.28453122806832,8,0.09405940594059381,27.25782,0.9050000000000002,6894.5,29.009291670275832,38.72417
RW9,Uniform RT,8,21-Jan-2014 00:25:21,1.9058819444444448,90.85410746491593,7,0.09458128078817743,26.83631,0.9039999999999999,6861.85,29.009291670275832,38.72417
RW9,Uniform RT,9,25-Jan-2014 04:31:08,1.8548013888888895,88.41907821384402,6,0.09575518262586419,27.25782,0.9029999999999996,6678.02,29.62127902154935,39.3889
RW9,Uniform RT,10,25-Jan-2014 10:17:08,1.8545819444444447,88.40861721483184,5,0.09655172413793091,26.99242,0.9020000000000001,6676.92,29.62127902154935,39.3889
RW9,Uniform RT,11,29-Jan-2014 12:56:48,1.7674416666666668,84.25460747418516,4,0.09861932938856068,27.81983,0.8999999999999995,6363.67,28.650222124185632,37.39471
RW9,Uniform RT,12,29-Jan-2014 18:38:56,1.757089388888889,83.76111050787487,3,0.09861932938856068,33.40633,0.8999999999999995,6326.4,28.650222124185632,37.39471
RW9,Uniform RT,13,02-Feb-2014 17:46:35,1.7142069444444445,81.71688828977231,2,0.10069101678183645,33.96285,0.8979999999999997,6171.86,35.37266556094791,46.5914
RW9,Uniform RT,14,02-Feb-2014 23:34:26,1.7138805555555554,81.70132920896307,1,0.10157790927021672,32.94257,0.8970000000000002,6170.49,35.37266556094791,46.5914
RW9,Uniform RT,15,06-Feb-2014 22:17:30,1.6491486111111116,78.61553312693827,0,0.10049261083743874,34.93675,0.8979999999999997,5937.4800000000005,35.46839577765989,43.7762
RW9,Uniform RT,16,07-Feb-2014 04:00:08,1.6477708333333334,78.54985394326694,0,0.09990108803165182,35.33868,0.899,5932.7,35.46839577765989,43.7762
RW9,Uniform RT,17,10-Feb-2014 22:24:46,1.599201388888889,76.23453030114435,0,0.10266535044422517,33.20536,0.8959999999999999,5757.74,35.85727927363872,43.33007
RW9,Uniform RT,18,11-Feb-2014 04:05:49,1.59907185,76.22835513370215,0,0.10266535044422517,33.77734,0.8959999999999999,5757.32,35.85727927363872,43.33007
RW9,Uniform RT,19,14-Feb-2014 20:09:01,1.524152777777778,72.65693484783881,0,0.1057312252964429,33.43725,0.8929999999999998,5487.7,35.21102990682814,41.39174
RW9,Uniform RT,20,15-Feb-2014 01:54:22,1.5220680555555555,72.55755535722324,0,0.10682492581602428,34.11744,0.8919999999999995,5479.86,35.21102990682814,41.39174
RW9,Uniform RT,21,18-Feb-2014 10:08:27,1.4441986111111114,68.84548972041324,0,0.13838748495788233,34.33386,0.8789999999999996,5200.51,34.25061207069994,42.42244
RW9,Uniform RT,22,18-Feb-2014 16:19:41,1.4696555555555557,70.05903181467876,0,0.1065088757396455,34.75125,0.8919999999999995,5292.28,34.25061207069994,42.42244
RW9,Uniform RT,23,22-Feb-2014 07:38:13,1.4170388888888892,67.55077557052171,0,0.11045364891518747,33.42179,0.8879999999999999,5101.84,34.256989515966225,42.22245
RW9,Uniform RT,24,22-Feb-2014 13:13:57,1.4155902777777778,67.4817197352705,0,0.11056268509378096,34.24111,0.8879999999999999,5096.55,34.256989515966225,42.22245
RW9,Uniform RT,25,25-Feb-2014 20:32:04,1.3832666833333331,65.94084185882681,0,0.11154985192497575,33.83918,0.8869999999999996,4980.12,34.53930349439589,40.83793
RW9,Uniform RT,26,26-Feb-2014 02:02:43,1.3852517055555558,66.03546861303043,0,0.11154985192497575,34.3184,0.8869999999999996,4987.72,34.53930349439589,40.83793
RW9,Uniform RT,27,06-Mar-2014 21:48:46,1.4677847222222222,69.96984848765734,0,0.10667996011964041,34.53482,0.8890000000000002,5284.57,34.191755479593695,42.14553
RW9,Uniform RT,28,07-Mar-2014 06:01:44,1.4518944444444446,69.21235298323856,0,0.10657370517928219,35.81791,0.8890000000000002,5227.22,34.191755479593695,42.14553
RW9,Uniform RT,29,10-Mar-2014 21:39:08,1.3517972222222223,64.44068083889266,0,0.11277445109780394,33.91647,0.883,4866.99,35.05245699991656,43.83773
RW9,Uniform RT,30,11-Mar-2014 05:29:31,1.3615280388888888,64.9045525208359,0,0.1123260437375741,34.76671,0.883,4901.88,35.05245699991656,43.83773
RW9,Uniform RT,31,14-Mar-2014 10:37:11,1.3317868305555556,63.48677795933716,0,0.11354581673306761,34.30294,0.8819999999999997,4794.82,34.222392006209006,40.36103
RW9,Uniform RT,32,14-Mar-2014 18:26:55,1.331123611111111,63.45516203955051,0,0.11343283582089542,34.33386,0.8819999999999997,4792.71,34.222392006209006,40.36103
RW9,Uniform RT,33,18-Mar-2014 02:38:12,1.2959814013888888,61.77991971514301,0,0.11477045908183565,34.67395,0.8810000000000002,4666.09,34.262906717936666,39.85266
RW9,Uniform RT,34,18-Mar-2014 09:39:00,1.2888152513888889,61.43830665557888,0,0.11553784860557735,34.79763,0.8780000000000001,4640.19,34.262906717936666,39.85266
RW9,Uniform RT,35,21-Mar-2014 12:18:50,1.2217333333333333,58.24048644969583,0,0.11653386454183266,33.66913,0.8579999999999997,4398.62,34.29777953388788,40.03798
RW9,Uniform RT,36,21-Mar-2014 20:36:03,1.2787102361111111,60.956596785427685,0,0.11565304087736757,34.25657,0.8799999999999999,4603.7,34.29777953388788,40.03798
RW9,Uniform RT,37,25-Mar-2014 00:27:29,1.250298611111111,59.602203960348824,0,0.11864406779660995,33.12807,0.8769999999999998,4501.61,34.17857840517518,40.94561
RW9,Uniform RT,38,25-Mar-2014 08:22:26,1.2560802375,59.87781625983531,0,0.11764705882352887,34.44207,0.8780000000000001,4522.29,34.17857840517518,40.94561
RW9,Uniform RT,39,28-Mar-2014 13:03:34,1.2210180555555556,58.20638888962454,0,0.11876247504990085,34.00922,0.8759999999999994,4396.08,34.154763485959215,39.86812
RW9,Uniform RT,40,28-Mar-2014 21:02:58,1.2069458333333332,57.53556077575589,0,0.12263210368893254,33.35995,0.8730000000000002,4345.45,34.154763485959215,39.86812
RW9,Uniform RT,41,01-Apr-2014 03:50:30,1.193241666666667,56.882278008331724,0,0.12199999999999989,33.39087,0.8739999999999997,4296.31,33.56253876229466,38.49228
RW9,Uniform RT,42,01-Apr-2014 11:55:46,1.2075461611111113,57.56417862619275,0,0.11964107676969105,35.46235,0.8759999999999994,4347.64,33.56253876229466,38.49228
RW9,Uniform RT,43,04-Apr-2014 12:44:16,1.1944416666666666,56.93948245862608,0,0.12175648702594799,34.45753,0.8739999999999997,4300.33,33.67228336192176,40.91484
RW9,Uniform RT,44,04-Apr-2014 21:12:40,1.1760819444444446,56.064267610893204,0,0.12362911266201364,33.85464,0.8719999999999999,4234.28,33.67228336192176,40.91484
RW9,Uniform RT,45,08-Apr-2014 01:21:37,1.1545115805555555,55.036000270132114,0,0.1267465069860277,32.63339,0.8689999999999998,4156.62,32.83507678741181,40.71486
RW9,Uniform RT,46,08-Apr-2014 09:48:49,1.164263888888889,55.50089646789003,0,0.12399999999999967,31.64402,0.8719999999999999,4191.79,32.83507678741181,40.71486
RW9,Uniform RT,47,11-Apr-2014 11:40:42,1.1428291666666668,54.47909521627784,0,0.12437810945273634,33.68459,0.8700000000000001,4114.66,33.140886635509816,39.52802
RW9,Uniform RT,48,11-Apr-2014 20:09:39,1.1296750000000002,53.85203115523858,0,0.12649402390438313,32.37059,0.8679999999999994,4067.38,33.140886635509816,39.52802
RW9,Uniform RT,49,14-Apr-2014 22:52:04,1.1197845,53.380547308874895,0,0.12649402390438225,32.78798,0.8689999999999998,4031.6,32.65342941964517,39.32706
RW9,Uniform RT,50,15-Apr-2014 07:26:30,1.1199875000000001,53.39022439504969,0,0.12587412587412533,33.40633,0.8700000000000001,4032.57,32.65342941964517,39.32706
RW9,Uniform RT,51,18-Apr-2014 06:20:55,1.1073305555555557,52.78686310392406,0,0.1294820717131473,33.42179,0.8650000000000002,3986.65,32.10623040717719,41.49942
RW9,Uniform RT,52,18-Apr-2014 15:07:50,1.1192416666666667,53.35467024017924,0,0.12562313060817581,34.70487,0.8689999999999998,4029.7200000000003,32.10623040717719,41.49942
RW9,Uniform RT,53,21-Apr-2014 17:32:04,1.0750000000000002,51.2456533887016,0,0.12874251497006034,32.94257,0.8659999999999997,3870.32,32.73559107945034,39.07972
RW9,Uniform RT,54,22-Apr-2014 01:59:16,1.075986111111111,51.29266167540181,0,0.1280000000000001,33.3445,0.867,3874.03,32.73559107945034,39.07972
RW9,Uniform RT,55,25-Apr-2014 02:05:17,1.0833777777777778,51.645025199090014,0,0.12549800796812782,35.6324,0.8689999999999998,3900.4700000000003,33.21551128325821,38.66233
RW9,Uniform RT,56,25-Apr-2014 10:29:26,1.0876769236111112,51.849967094199314,0,0.12462612163509473,36.03433,0.8700000000000001,3916.15,33.21551128325821,38.66233
RW9,Uniform RT,57,28-Apr-2014 10:01:18,1.0582374819444444,50.44657786293707,0,0.12662013958125692,35.58603,0.8679999999999994,3810.13,35.257384672563774,41.54557
RW9,Uniform RT,58,28-Apr-2014 18:20:18,1.0688777777777778,50.953804758033115,0,0.1232604373757452,36.55993,0.8719999999999999,3848.38,35.257384672563774,41.54557
RW9,Uniform RT,59,01-May-2014 11:55:19,1.0576444444444446,50.41830754277754,0,0.12350597609561809,38.3377,0.8709999999999996,3807.96,35.706577000292654,43.0224
RW9,Uniform RT,60,01-May-2014 20:22:08,1.0646819444444446,50.753787808566365,0,0.12263210368893254,38.15219,0.8730000000000002,3833.23,35.706577000292654,43.0224
RW9,Uniform RT,61,04-May-2014 20:17:36,1.0339625000000001,49.28938036457243,0,0.12362911266201453,38.27586,0.8709999999999996,3722.57,37.372950426741326,42.33014
RW9,Uniform RT,62,05-May-2014 04:46:06,1.0354958333333333,49.362474939948555,0,0.12287712287712312,38.64687,0.8719999999999999,3728.18,37.372950426741326,42.33014
RW9,Uniform RT,63,08-May-2014 00:21:52,1.0013500000000002,47.73473025188497,0,0.1267465069860286,37.84301,0.8679999999999994,3605.2200000000003,37.22274330301149,41.79171
RW9,Uniform RT,64,08-May-2014 08:46:08,1.0066458333333335,47.98718461412155,0,0.12562313060817581,38.19857,0.8689999999999998,3624.31,37.22274330301149,41.79171
RW9,Uniform RT,65,11-May-2014 20:08:24,1.0741597222222223,51.20559703172462,0,0.12163509471585235,39.07972,0.8739999999999997,3867.39,37.12581493508417,42.56089
RW9,Uniform RT,66,12-May-2014 04:59:08,1.039038888888889,49.53137372779686,0,0.1237524950099797,37.75026,0.8719999999999999,3741.03,37.12581493508417,42.56089
RW9,Uniform RT,67,15-May-2014 03:54:40,0.9903583333333335,47.210753377313665,0,0.12075848303393258,41.06868,0.8739999999999997,3565.53,40.07537599908547,45.16072
RW9,Uniform RT,68,15-May-2014 12:10:13,0.9831222222222223,46.865805245330286,0,0.12263210368893254,39.01788,0.8730000000000002,3539.76,40.07537599908547,45.16072
RW9,Uniform RT,69,18-May-2014 06:40:53,0.9374437694444445,44.68829626078873,0,0.12437810945273634,40.74563,0.8700000000000001,3375.14,38.68207078652694,44.74536
RW9,Uniform RT,70,18-May-2014 14:48:38,0.9537555555555557,45.465885225626536,0,0.12275449101796429,41.40712,0.8719999999999999,3433.87,38.68207078652694,44.74536
RW9,Uniform RT,71,21-May-2014 10:16:34,0.8858165583333334,42.22720773425354,0,0.12736318407960212,39.52802,0.867,3189.2200000000003,40.72046963856156,46.48371
RW9,Uniform RT,72,21-May-2014 18:16:25,0.8591749999999999,40.95719465138389,0,0.13273453093812376,37.59567,0.8620000000000001,3093.31,40.72046963856156,46.48371
RW9,Uniform RT,73,24-May-2014 09:18:37,0.8241732333333335,39.28864730013533,0,0.13659022931206427,37.68842,0.8579999999999997,2967.28,36.570227821205854,40.25335
RW9,Uniform RT,74,24-May-2014 17:39:20,0.8373083333333333,39.91480244601991,0,0.13373253493014006,38.24494,0.8609999999999998,3014.43,36.570227821205854,40.25335
RW9,Uniform RT,75,27-May-2014 07:16:42,0.7783472222222223,37.1041041544732,0,0.13944223107569778,37.70388,0.8549999999999995,2802.35,36.962707853289494,42.94548
RW9,Uniform RT,76,27-May-2014 15:38:53,0.7849255597222223,37.41769597158846,0,0.13772455089820348,37.88939,0.8570000000000002,2825.9700000000003,36.962707853289494,42.94548
RW9,Uniform RT,77,30-May-2014 04:54:20,0.7597603458333335,36.218060782376796,0,0.13958125623130666,37.79663,0.8549999999999995,2735.51,36.3800358526739,40.33027
RW9,Uniform RT,78,30-May-2014 13:14:43,0.7587233652777777,36.168627530171364,0,0.13944223107569778,37.53384,0.8549999999999995,2731.77,36.3800358526739,40.33027
RW9,Uniform RT,79,02-Jun-2014 01:19:33,0.7487625,35.69378934461179,0,0.13958125623130577,38.29132,0.8540000000000001,2695.86,37.198573984658616,40.49949
RW9,Uniform RT,80,02-Jun-2014 09:51:43,0.7501847222222222,35.76158721162733,0,0.13930348258706526,38.86329,0.8549999999999995,2700.8,37.198573984658616,40.49949
RW17,Skewed RT,1,04-Aug-2014 15:19:22,2.131262983333334,100.0,7,0.08266932270916354,26.05137,0.915,7673.4800000000005,25.0,25.0
RW17,Skewed RT,2,05-Aug-2014 18:28:34,2.136880555555556,100.26357949563953,6,0.07968127490039847,33.58435,0.9180000000000001,7693.13,28.667350812306033,32.54905
RW17,Skewed RT,3,25-Aug-2014 18:03:52,2.0023041666666668,93.94918329295182,5,0.0925373134328358,31.93471,0.9050000000000002,7208.91,38.585069145198766,49.1772
RW17,Skewed RT,4,04-Sep-2014 05:26:52,1.9573708333333335,91.84088724104663,4,0.08358208955223934,32.39427,0.9139999999999997,7047.12,38.43634399319152,49.62685
RW17,Skewed RT,5,13-Sep-2014 16:51:56,1.8992930555555558,89.11584681985266,3,0.08457711442786067,28.92167,0.9130000000000003,6838.13,32.91147896714722,44.53526
RW17,Skewed RT,6,23-Sep-2014 02:10:41,1.8306763888888888,85.8963160907378,2,0.08574277168494547,28.45756,0.9109999999999996,6590.66,32.32068436131994,43.69682
RW17,Skewed RT,7,02-Oct-2014 13:25:41,1.7671527777777778,82.91575425449932,1,0.08964143426294807,27.93157,0.907,6362.41,32.04175380784695,42.85838
RW17,Skewed RT,8,12-Oct-2014 00:30:16,1.7023222222222223,79.87386988534655,0,0.09262948207171312,25.7967,0.9039999999999999,6129.02,28.77405624254037,40.16014
RW17,Skewed RT,9,21-Oct-2014 00:57:06,1.6520455125,77.51485975307332,0,0.09580838323353302,24.43532,0.9009999999999998,5947.69,27.59644002120154,39.30307
RW17,Skewed RT,10,30-Oct-2014 01:28:47,1.6126347222222224,75.66568437744048,0,0.09670987038883393,24.54361,0.8999999999999995,5806.07,26.582197539807087,38.75159
RW17,Skewed RT,11,07-Nov-2014 19:09:52,1.5828180555555558,74.26667041718144,0,0.09552238805970159,26.19892,0.9009999999999998,5698.67,25.939970159123966,38.39926
